Day,station,day,speed,direction,gust,avgvect,gustvect
179,DPAC,180,1.6987519999999998,239,6.7056,"(-0.875, -1.456)","(-3.454, -5.748)"
180,DPAC,181,1.78816,192,8.806688,"(-1.749, -0.372)","(-8.614, -1.831)"
181,DPAC,182,2.68224,269,11.488928,"(-0.047, -2.682)","(-0.201, -11.487)"
182,DPAC,183,2.101088,355,8.002016,"(2.093, -0.183)","(7.972, -0.697)"
183,DPAC,184,1.207008,75,7.689088,"(0.312, 1.166)","(1.99, 7.427)"
184,DPAC,185,1.922272,168,7.197344,"(-1.88, 0.4)","(-7.04, 1.496)"
185,DPAC,186,2.414016,153,13.902944,"(-2.151, 1.096)","(-12.388, 6.312)"
186,DPAC,187,2.592832,61,10.907775999999998,"(1.257, 2.268)","(5.288, 9.54)"
187,DPAC,188,1.78816,88,5.588,"(0.062, 1.787)","(0.195, 5.585)"
188,DPAC,189,2.414016,84,7.5102720000000005,"(0.252, 2.401)","(0.785, 7.469)"
189,DPAC,190,2.90576,46,7.5102720000000005,"(2.019, 2.09)","(5.217, 5.402)"
190,DPAC,191,1.6987519999999998,43,5.588,"(1.242, 1.159)","(4.087, 3.811)"
191,DPAC,192,2.01168,222,8.002016,"(-1.495, -1.346)","(-5.947, -5.354)"
192,DPAC,193,3.084576,298,9.61136,"(1.448, -2.724)","(4.512, -8.486)"
193,DPAC,194,2.414016,301,8.314944,"(1.243, -2.069)","(4.283, -7.127)"
194,DPAC,195,1.207008,61,3.978656,"(0.585, 1.056)","(1.929, 3.48)"
195,DPAC,196,1.296416,186,6.392672,"(-1.289, -0.136)","(-6.358, -0.668)"
196,DPAC,197,1.609344,162,5.096256,"(-1.531, 0.497)","(-4.847, 1.575)"
197,DPAC,198,2.01168,218,8.49376,"(-1.585, -1.239)","(-6.693, -5.229)"
198,DPAC,199,1.6987519999999998,326,5.319776,"(1.408, -0.95)","(4.41, -2.975)"
199,DPAC,200,1.207008,224,5.319776,"(-0.868, -0.838)","(-3.827, -3.695)"
200,DPAC,201,2.8163519999999997,270,10.416032,"(-0.0, -2.816)","(-0.0, -10.416)"
201,DPAC,202,2.503424,285,7.197344,"(0.648, -2.418)","(1.863, -6.952)"
202,DPAC,203,1.922272,288,7.689088,"(0.594, -1.828)","(2.376, -7.313)"
203,DPAC,204,3.218688,303,21.279104,"(1.753, -2.699)","(11.589, -17.846)"
204,DPAC,205,2.101088,245,8.002016,"(-0.888, -1.904)","(-3.382, -7.252)"
205,DPAC,206,1.78816,350,5.9009279999999995,"(1.761, -0.311)","(5.811, -1.025)"
206,DPAC,207,1.385824,165,5.096256,"(-1.339, 0.359)","(-4.923, 1.319)"
207,DPAC,208,1.78816,269,7.197344,"(-0.031, -1.788)","(-0.126, -7.196)"
208,DPAC,209,1.922272,286,6.7056,"(0.53, -1.848)","(1.848, -6.446)"
209,DPAC,210,2.01168,316,7.197344,"(1.447, -1.397)","(5.177, -5.0)"
210,DPAC,211,0.804672,104,3.7104320000000004,"(-0.195, 0.781)","(-0.898, 3.6)"
211,DPAC,212,1.207008,180,5.319776,"(-1.207, 0.0)","(-5.32, 0.0)"
212,DPAC,213,2.2799039999999997,256,9.61136,"(-0.552, -2.212)","(-2.325, -9.326)"
213,DPAC,214,1.78816,294,6.079744,"(0.727, -1.634)","(2.473, -5.554)"
214,DPAC,215,1.922272,224,10.684256,"(-1.383, -1.335)","(-7.686, -7.422)"
215,DPAC,216,1.519936,210,5.096256,"(-1.316, -0.76)","(-4.413, -2.548)"
216,DPAC,217,1.296416,176,8.002016,"(-1.293, 0.09)","(-7.983, 0.558)"
217,DPAC,218,1.207008,219,4.515104,"(-0.938, -0.76)","(-3.509, -2.841)"
218,DPAC,219,1.922272,238,6.7056,"(-1.019, -1.63)","(-3.553, -5.687)"
219,DPAC,220,2.101088,242,8.49376,"(-0.986, -1.855)","(-3.988, -7.5)"
220,DPAC,221,2.01168,28,4.783328,"(1.776, 0.944)","(4.223, 2.246)"
221,DPAC,222,1.385824,20,5.096256,"(1.302, 0.474)","(4.789, 1.743)"
222,DPAC,223,1.296416,34,7.197344,"(1.075, 0.725)","(5.967, 4.025)"
223,DPAC,224,1.385824,55,8.314944,"(0.795, 1.135)","(4.769, 6.811)"
224,DPAC,225,1.1176,166,5.9009279999999995,"(-1.084, 0.27)","(-5.726, 1.428)"
225,DPAC,226,1.385824,161,6.392672,"(-1.31, 0.451)","(-6.044, 2.081)"
226,DPAC,227,1.922272,54,5.9009279999999995,"(1.13, 1.555)","(3.468, 4.774)"
227,DPAC,228,1.922272,38,9.119615999999999,"(1.515, 1.183)","(7.186, 5.615)"
228,DPAC,229,1.609344,49,6.7056,"(1.056, 1.215)","(4.399, 5.061)"
229,DPAC,230,0.581152,38,4.515104,"(0.458, 0.358)","(3.558, 2.78)"
230,DPAC,231,0.983488,183,4.783328,"(-0.982, -0.051)","(-4.777, -0.25)"
