Day,station,day,speed,direction,gust,avgvect,gustvect
292,ACRE,293,3.486912,222,9.298432,"(-2.591, -2.333)","(-6.91, -6.222)"
293,ACRE,294,4.380992,199,11.980672,"(-4.142, -1.426)","(-11.328, -3.901)"
294,ACRE,295,3.79984,186,11.712448,"(-3.779, -0.397)","(-11.648, -1.224)"
295,ACRE,296,4.202176,175,14.886432,"(-4.186, 0.366)","(-14.83, 1.297)"
296,ACRE,297,3.3975039999999996,176,11.220704000000001,"(-3.389, 0.237)","(-11.193, 0.783)"
297,ACRE,298,2.8163519999999997,162,8.314944,"(-2.679, 0.87)","(-7.908, 2.569)"
298,ACRE,299,4.202176,319,10.907775999999998,"(3.171, -2.757)","(8.232, -7.156)"
299,ACRE,300,2.8163519999999997,92,8.002016,"(-0.098, 2.815)","(-0.279, 7.997)"
300,ACRE,301,2.2799039999999997,79,6.884416,"(0.435, 2.238)","(1.314, 6.758)"
301,ACRE,302,1.609344,91,6.7056,"(-0.028, 1.609)","(-0.117, 6.705)"
302,ACRE,303,1.78816,121,5.096256,"(-0.921, 1.533)","(-2.625, 4.368)"
303,ACRE,304,2.2799039999999997,221,8.002016,"(-1.721, -1.496)","(-6.039, -5.25)"
304,ACRE,305,1.609344,232,5.9009279999999995,"(-0.991, -1.268)","(-3.633, -4.65)"
305,ACRE,306,1.609344,177,6.392672,"(-1.607, 0.084)","(-6.384, 0.335)"
306,ACRE,307,2.8163519999999997,185,10.103104,"(-2.806, -0.245)","(-10.065, -0.881)"
307,ACRE,308,3.978656,184,13.098272,"(-3.969, -0.278)","(-13.066, -0.914)"
308,ACRE,309,6.213856,203,22.396704,"(-5.72, -2.428)","(-20.616, -8.751)"
309,ACRE,310,3.084576,203,11.220704000000001,"(-2.839, -1.205)","(-10.329, -4.384)"
310,ACRE,311,2.414016,12,6.7056,"(2.361, 0.502)","(6.559, 1.394)"
311,ACRE,312,4.291583999999999,99,9.879584000000001,"(-0.671, 4.239)","(-1.546, 9.758)"
312,ACRE,313,2.101088,159,7.197344,"(-1.962, 0.753)","(-6.719, 2.579)"
313,ACRE,314,2.995168,189,10.416032,"(-2.958, -0.469)","(-10.288, -1.629)"
314,ACRE,315,4.380992,314,11.488928,"(3.043, -3.151)","(7.981, -8.264)"
315,ACRE,316,4.604512000000001,300,9.61136,"(2.302, -3.988)","(4.806, -8.324)"
316,ACRE,317,2.90576,299,9.119615999999999,"(1.409, -2.541)","(4.421, -7.976)"
317,ACRE,318,2.190496,103,7.689088,"(-0.493, 2.134)","(-1.73, 7.492)"
318,ACRE,319,,0,,"(nan, nan)","(nan, nan)"
319,ACRE,320,,0,,"(nan, nan)","(nan, nan)"
320,ACRE,321,,0,,"(nan, nan)","(nan, nan)"
321,ACRE,322,,0,,"(nan, nan)","(nan, nan)"
322,ACRE,323,,0,,"(nan, nan)","(nan, nan)"
323,ACRE,324,,0,,"(nan, nan)","(nan, nan)"
324,ACRE,325,,0,,"(nan, nan)","(nan, nan)"
325,ACRE,326,3.218688,217,9.521952,"(-2.571, -1.937)","(-7.605, -5.73)"
326,ACRE,327,2.2799039999999997,189,7.420864000000001,"(-2.252, -0.357)","(-7.33, -1.161)"
327,ACRE,328,1.922272,199,5.9009279999999995,"(-1.818, -0.626)","(-5.579, -1.921)"
328,ACRE,329,2.190496,268,5.990336,"(-0.076, -2.189)","(-0.209, -5.987)"
329,ACRE,330,1.922272,181,7.420864000000001,"(-1.922, -0.034)","(-7.42, -0.13)"
330,ACRE,331,4.112768,349,11.086592,"(4.037, -0.785)","(10.883, -2.115)"
331,ACRE,332,1.6987519999999998,198,5.722112,"(-1.616, -0.525)","(-5.442, -1.768)"
332,ACRE,333,4.783328,173,15.780511999999998,"(-4.748, 0.583)","(-15.663, 1.923)"
333,ACRE,334,6.884416,270,15.109951999999998,"(-0.0, -6.884)","(-0.0, -15.11)"
334,ACRE,335,2.68224,208,7.778496,"(-2.368, -1.259)","(-6.868, -3.652)"
335,ACRE,336,7.420864000000001,191,16.585184,"(-7.285, -1.416)","(-16.28, -3.165)"
336,ACRE,337,,0,,"(nan, nan)","(nan, nan)"
337,ACRE,338,2.592832,207,8.091424,"(-2.31, -1.177)","(-7.21, -3.673)"
338,ACRE,339,2.101088,186,6.7056,"(-2.09, -0.22)","(-6.669, -0.701)"
339,ACRE,340,1.6987519999999998,48,8.314944,"(1.137, 1.262)","(5.564, 6.179)"
340,ACRE,341,1.296416,322,4.783328,"(1.022, -0.798)","(3.769, -2.945)"
341,ACRE,342,2.90576,62,7.912608,"(1.364, 2.566)","(3.715, 6.986)"
342,ACRE,343,4.112768,93,9.879584000000001,"(-0.215, 4.107)","(-0.517, 9.866)"
343,ACRE,344,2.414016,83,6.392672,"(0.294, 2.396)","(0.779, 6.345)"
344,ACRE,345,2.01168,294,6.3032639999999995,"(0.818, -1.838)","(2.564, -5.758)"
345,ACRE,346,2.592832,87,7.59968,"(0.136, 2.589)","(0.398, 7.589)"
346,ACRE,347,4.91744,100,10.594847999999999,"(-0.854, 4.843)","(-1.84, 10.434)"
347,ACRE,348,5.096256,105,11.399519999999999,"(-1.319, 4.923)","(-2.95, 11.011)"
348,ACRE,349,,0,,"(nan, nan)","(nan, nan)"
349,ACRE,350,5.006848,225,12.695936,"(-3.54, -3.54)","(-8.977, -8.977)"
350,ACRE,351,5.319776,246,11.399519999999999,"(-2.164, -4.86)","(-4.637, -10.414)"
351,ACRE,352,4.112768,258,10.103104,"(-0.855, -4.023)","(-2.101, -9.882)"
352,ACRE,353,1.296416,64,4.112768,"(0.568, 1.165)","(1.803, 3.697)"
353,ACRE,354,1.296416,320,4.783328,"(0.993, -0.833)","(3.664, -3.075)"
354,ACRE,355,2.2799039999999997,75,5.498592,"(0.59, 2.202)","(1.423, 5.311)"
355,ACRE,356,4.69392,280,17.21104,"(0.815, -4.623)","(2.989, -16.95)"
356,ACRE,357,10.28192,266,19.312128,"(-0.717, -10.257)","(-1.347, -19.265)"
357,ACRE,358,8.180832,260,16.316959999999998,"(-1.421, -8.057)","(-2.833, -16.069)"
358,ACRE,359,5.319776,253,12.114784,"(-1.555, -5.087)","(-3.542, -11.585)"
359,ACRE,360,2.01168,147,7.59968,"(-1.687, 1.096)","(-6.374, 4.139)"
360,ACRE,361,3.7104320000000004,198,12.383008,"(-3.529, -1.147)","(-11.777, -3.827)"
361,ACRE,362,5.990336,181,13.902944,"(-5.989, -0.105)","(-13.901, -0.243)"
362,ACRE,363,6.213856,188,15.780511999999998,"(-6.153, -0.865)","(-15.627, -2.196)"
363,ACRE,364,2.995168,229,9.521952,"(-1.965, -2.26)","(-6.247, -7.186)"
364,ACRE,365,1.6987519999999998,300,4.515104,"(0.849, -1.471)","(2.258, -3.91)"
