Day,station,day,speed,direction,gust,avgvect,gustvect
153,DUNLAP,334,4.91744,290,13.679424000000001,"(1.682, -4.621)","(4.679, -12.854)"
154,DUNLAP,335,2.2799039999999997,220,7.778496,"(-1.747, -1.465)","(-5.959, -5.0)"
155,DUNLAP,336,6.213856,205,17.702784,"(-5.632, -2.626)","(-16.044, -7.482)"
156,DUNLAP,337,3.7104320000000004,279,13.18768,"(0.58, -3.665)","(2.063, -13.025)"
157,DUNLAP,338,2.01168,235,8.583167999999999,"(-1.154, -1.648)","(-4.923, -7.031)"
158,DUNLAP,339,2.01168,194,6.616192,"(-1.952, -0.487)","(-6.42, -1.601)"
159,DUNLAP,340,1.1176,73,5.722112,"(0.327, 1.069)","(1.673, 5.472)"
160,DUNLAP,341,0.89408,351,3.889248,"(0.883, -0.14)","(3.841, -0.608)"
161,DUNLAP,342,1.519936,72,6.213856,"(0.47, 1.446)","(1.92, 5.91)"
162,DUNLAP,343,2.101088,100,7.59968,"(-0.365, 2.069)","(-1.32, 7.484)"
163,DUNLAP,344,1.385824,110,4.69392,"(-0.474, 1.302)","(-1.605, 4.411)"
164,DUNLAP,345,1.207008,334,5.498592,"(1.085, -0.529)","(4.942, -2.41)"
165,DUNLAP,346,1.296416,100,6.079744,"(-0.225, 1.277)","(-1.056, 5.987)"
166,DUNLAP,347,2.503424,113,8.180832,"(-0.978, 2.304)","(-3.197, 7.53)"
167,DUNLAP,348,3.218688,125,8.896096,"(-1.846, 2.637)","(-5.103, 7.287)"
168,DUNLAP,349,4.380992,245,17.389855999999998,"(-1.851, -3.971)","(-7.349, -15.761)"
169,DUNLAP,350,4.515104,243,11.488928,"(-2.05, -4.023)","(-5.216, -10.237)"
170,DUNLAP,351,4.380992,262,10.28192,"(-0.61, -4.338)","(-1.431, -10.182)"
171,DUNLAP,352,2.995168,274,9.298432,"(0.209, -2.988)","(0.649, -9.276)"
172,DUNLAP,353,0.715264,209,3.218688,"(-0.626, -0.347)","(-2.815, -1.56)"
173,DUNLAP,354,0.804672,100,3.7104320000000004,"(-0.14, 0.792)","(-0.644, 3.654)"
174,DUNLAP,355,1.1176,111,4.783328,"(-0.401, 1.043)","(-1.714, 4.466)"
175,DUNLAP,356,2.2799039999999997,281,14.618208000000001,"(0.435, -2.238)","(2.789, -14.35)"
176,DUNLAP,357,6.7056,283,16.719296,"(1.508, -6.534)","(3.761, -16.291)"
177,DUNLAP,358,5.990336,275,13.813536,"(0.522, -5.968)","(1.204, -13.761)"
178,DUNLAP,359,3.978656,274,11.578335999999998,"(0.278, -3.969)","(0.808, -11.55)"
179,DUNLAP,360,1.609344,200,7.197344,"(-1.512, -0.55)","(-6.763, -2.462)"
180,DUNLAP,361,3.218688,226,12.204192,"(-2.236, -2.315)","(-8.478, -8.779)"
181,DUNLAP,362,5.498592,200,11.578335999999998,"(-5.167, -1.881)","(-10.88, -3.96)"
182,DUNLAP,363,4.91744,204,11.086592,"(-4.492, -2.0)","(-10.128, -4.509)"
183,DUNLAP,364,2.90576,213,11.399519999999999,"(-2.437, -1.583)","(-9.56, -6.209)"
184,DUNLAP,365,1.296416,324,4.202176,"(1.049, -0.762)","(3.4, -2.47)"
