Day,station,day,speed,direction,gust,avgvect,gustvect
142,NEPAC,145,3.7104320000000004,123,17.8816,"(-2.021, 3.112)","(-9.739, 14.997)"
143,NEPAC,146,2.995168,177,11.712448,"(-2.991, 0.157)","(-11.696, 0.613)"
144,NEPAC,147,3.486912,249,9.61136,"(-1.25, -3.255)","(-3.444, -8.973)"
145,NEPAC,148,2.01168,260,5.9009279999999995,"(-0.349, -1.981)","(-1.025, -5.811)"
146,NEPAC,149,2.592832,176,8.002016,"(-2.587, 0.181)","(-7.983, 0.558)"
147,NEPAC,150,3.7104320000000004,191,12.51712,"(-3.642, -0.708)","(-12.287, -2.388)"
148,NEPAC,151,3.978656,215,13.902944,"(-3.259, -2.282)","(-11.389, -7.974)"
149,NEPAC,152,3.218688,273,10.103104,"(0.168, -3.214)","(0.529, -10.089)"
150,NEPAC,153,2.68224,315,8.49376,"(1.897, -1.897)","(6.006, -6.006)"
151,NEPAC,154,3.3975039999999996,283,12.2936,"(0.764, -3.31)","(2.765, -11.979)"
152,NEPAC,155,2.01168,54,9.119615999999999,"(1.182, 1.627)","(5.36, 7.378)"
153,NEPAC,156,2.68224,167,8.49376,"(-2.613, 0.603)","(-8.276, 1.911)"
154,NEPAC,157,2.8163519999999997,204,11.488928,"(-2.573, -1.146)","(-10.496, -4.673)"
155,NEPAC,158,3.084576,302,8.002016,"(1.635, -2.616)","(4.24, -6.786)"
156,NEPAC,159,2.2799039999999997,85,9.119615999999999,"(0.199, 2.271)","(0.795, 9.085)"
157,NEPAC,160,2.68224,292,9.119615999999999,"(1.005, -2.487)","(3.416, -8.456)"
158,NEPAC,161,2.01168,236,7.197344,"(-1.125, -1.668)","(-4.025, -5.967)"
159,NEPAC,162,2.2799039999999997,201,7.689088,"(-2.128, -0.817)","(-7.178, -2.756)"
160,NEPAC,163,1.385824,215,8.002016,"(-1.135, -0.795)","(-6.555, -4.59)"
161,NEPAC,164,2.68224,122,26.420064,"(-1.421, 2.275)","(-14.001, 22.405)"
162,NEPAC,165,2.90576,232,6.392672,"(-1.789, -2.29)","(-3.936, -5.037)"
163,NEPAC,166,3.621024,220,9.119615999999999,"(-2.774, -2.328)","(-6.986, -5.862)"
164,NEPAC,167,5.096256,246,12.785344,"(-2.073, -4.656)","(-5.2, -11.68)"
165,NEPAC,168,3.889248,307,11.220704000000001,"(2.341, -3.106)","(6.753, -8.961)"
166,NEPAC,169,3.084576,17,8.806688,"(2.95, 0.902)","(8.422, 2.575)"
167,NEPAC,170,1.609344,187,5.9009279999999995,"(-1.597, -0.196)","(-5.857, -0.719)"
168,NEPAC,171,3.218688,234,8.314944,"(-1.892, -2.604)","(-4.887, -6.727)"
169,NEPAC,172,4.291583999999999,244,12.785344,"(-1.881, -3.857)","(-5.605, -11.491)"
170,NEPAC,173,3.7104320000000004,304,10.103104,"(2.075, -3.076)","(5.65, -8.376)"
171,NEPAC,174,2.414016,355,7.5102720000000005,"(2.405, -0.21)","(7.482, -0.655)"
172,NEPAC,175,1.519936,120,6.392672,"(-0.76, 1.316)","(-3.196, 5.536)"
173,NEPAC,176,1.922272,190,8.314944,"(-1.893, -0.334)","(-8.189, -1.444)"
174,NEPAC,177,3.3975039999999996,276,11.712448,"(0.355, -3.379)","(1.224, -11.648)"
175,NEPAC,178,2.995168,305,9.879584000000001,"(1.718, -2.453)","(5.667, -8.093)"
176,NEPAC,179,1.385824,225,6.079744,"(-0.98, -0.98)","(-4.299, -4.299)"
177,NEPAC,180,2.995168,235,8.806688,"(-1.718, -2.453)","(-5.051, -7.214)"
178,NEPAC,181,3.084576,213,10.103104,"(-2.587, -1.68)","(-8.473, -5.503)"
179,NEPAC,182,3.3975039999999996,246,14.08176,"(-1.382, -3.104)","(-5.728, -12.864)"
180,NEPAC,183,1.78816,314,7.197344,"(1.242, -1.286)","(5.0, -5.177)"
181,NEPAC,184,1.207008,359,5.319776,"(1.207, -0.021)","(5.319, -0.093)"
182,NEPAC,185,2.101088,183,8.806688,"(-2.098, -0.11)","(-8.795, -0.461)"
183,NEPAC,186,3.79984,199,13.902944,"(-3.593, -1.237)","(-13.145, -4.526)"
184,NEPAC,187,2.414016,67,9.119615999999999,"(0.943, 2.222)","(3.563, 8.395)"
185,NEPAC,188,1.609344,104,5.319776,"(-0.389, 1.562)","(-1.287, 5.162)"
186,NEPAC,189,2.190496,116,7.5102720000000005,"(-0.96, 1.969)","(-3.292, 6.75)"
187,NEPAC,190,3.084576,54,7.689088,"(1.813, 2.495)","(4.52, 6.221)"
188,NEPAC,191,1.385824,39,5.588,"(1.077, 0.872)","(4.343, 3.517)"
189,NEPAC,192,2.995168,225,9.61136,"(-2.118, -2.118)","(-6.796, -6.796)"
190,NEPAC,193,2.995168,290,7.689088,"(1.024, -2.815)","(2.63, -7.225)"
191,NEPAC,194,2.8163519999999997,280,9.61136,"(0.489, -2.774)","(1.669, -9.465)"
192,NEPAC,195,1.385824,44,4.783328,"(0.997, 0.963)","(3.441, 3.323)"
193,NEPAC,196,2.101088,186,10.416032,"(-2.09, -0.22)","(-10.359, -1.089)"
194,NEPAC,197,2.101088,107,6.7056,"(-0.614, 2.009)","(-1.961, 6.413)"
195,NEPAC,198,1.6987519999999998,136,5.9009279999999995,"(-1.222, 1.18)","(-4.245, 4.099)"
196,NEPAC,199,1.6987519999999998,284,4.783328,"(0.411, -1.648)","(1.157, -4.641)"
197,NEPAC,200,2.190496,224,6.079744,"(-1.576, -1.522)","(-4.373, -4.223)"
198,NEPAC,201,3.79984,233,11.488928,"(-2.287, -3.035)","(-6.914, -9.175)"
