Day,station,day,speed,direction,gust,avgvect,gustvect
187,SIPAC,188,0.402336,79,13.321792,"(0.077, 0.395)","(2.542, 13.077)"
188,SIPAC,189,0.312928,57,6.7056,"(0.17, 0.262)","(3.652, 5.624)"
189,SIPAC,190,1.6987519999999998,45,10.684256,"(1.201, 1.201)","(7.555, 7.555)"
190,SIPAC,191,0.312928,27,5.9009279999999995,"(0.279, 0.142)","(5.258, 2.679)"
191,SIPAC,192,0.178816,218,5.588,"(-0.141, -0.11)","(-4.403, -3.44)"
192,SIPAC,193,1.519936,299,9.119615999999999,"(0.737, -1.329)","(4.421, -7.976)"
193,SIPAC,194,0.715264,286,5.9009279999999995,"(0.197, -0.688)","(1.627, -5.672)"
194,SIPAC,195,0.715264,318,6.392672,"(0.532, -0.479)","(4.751, -4.278)"
195,SIPAC,196,0.312928,143,3.7104320000000004,"(-0.25, 0.188)","(-2.963, 2.233)"
196,SIPAC,197,0.983488,174,7.689088,"(-0.978, 0.103)","(-7.647, 0.804)"
197,SIPAC,198,1.6987519999999998,194,8.806688,"(-1.648, -0.411)","(-8.545, -2.131)"
198,SIPAC,199,0.89408,272,5.319776,"(0.031, -0.894)","(0.186, -5.317)"
199,SIPAC,200,0.089408,144,4.783328,"(-0.072, 0.053)","(-3.87, 2.812)"
200,SIPAC,201,0.89408,211,6.884416,"(-0.766, -0.46)","(-5.901, -3.546)"
201,SIPAC,202,0.581152,254,5.588,"(-0.16, -0.559)","(-1.54, -5.372)"
202,SIPAC,203,0.312928,222,5.588,"(-0.233, -0.209)","(-4.153, -3.739)"
203,SIPAC,204,0.491744,263,5.9009279999999995,"(-0.06, -0.488)","(-0.719, -5.857)"
204,SIPAC,205,1.609344,191,11.712448,"(-1.58, -0.307)","(-11.497, -2.235)"
205,SIPAC,206,0.804672,216,8.002016,"(-0.651, -0.473)","(-6.474, -4.703)"
206,SIPAC,207,0.715264,234,6.884416,"(-0.42, -0.579)","(-4.047, -5.57)"
207,SIPAC,208,0.983488,210,7.689088,"(-0.852, -0.492)","(-6.659, -3.845)"
208,SIPAC,209,0.178816,210,4.291583999999999,"(-0.155, -0.089)","(-3.717, -2.146)"
209,SIPAC,210,0.715264,302,6.7056,"(0.379, -0.607)","(3.553, -5.687)"
210,SIPAC,211,0.178816,140,4.291583999999999,"(-0.137, 0.115)","(-3.288, 2.759)"
211,SIPAC,212,0.178816,140,3.978656,"(-0.137, 0.115)","(-3.048, 2.557)"
212,SIPAC,213,1.922272,211,12.2936,"(-1.648, -0.99)","(-10.538, -6.332)"
213,SIPAC,214,0.983488,235,9.879584000000001,"(-0.564, -0.806)","(-5.667, -8.093)"
214,SIPAC,215,0.715264,195,7.5102720000000005,"(-0.691, -0.185)","(-7.254, -1.944)"
215,SIPAC,216,0.491744,149,7.689088,"(-0.422, 0.253)","(-6.591, 3.96)"
216,SIPAC,217,0.402336,153,4.783328,"(-0.358, 0.183)","(-4.262, 2.172)"
217,SIPAC,218,0.581152,170,8.002016,"(-0.572, 0.101)","(-7.88, 1.39)"
218,SIPAC,219,0.581152,177,13.902944,"(-0.58, 0.03)","(-13.884, 0.728)"
219,SIPAC,220,0.89408,196,6.884416,"(-0.859, -0.246)","(-6.618, -1.898)"
220,SIPAC,221,0.581152,234,12.785344,"(-0.342, -0.47)","(-7.515, -10.344)"
221,SIPAC,222,0.581152,320,5.319776,"(0.445, -0.374)","(4.075, -3.419)"
222,SIPAC,223,0.402336,322,4.783328,"(0.317, -0.248)","(3.769, -2.945)"
223,SIPAC,224,1.1176,37,8.806688,"(0.893, 0.673)","(7.033, 5.3)"
224,SIPAC,225,0.312928,122,4.783328,"(-0.166, 0.265)","(-2.535, 4.056)"
225,SIPAC,226,0.715264,223,7.197344,"(-0.523, -0.488)","(-5.264, -4.909)"
226,SIPAC,227,0.89408,357,5.9009279999999995,"(0.893, -0.047)","(5.893, -0.309)"
227,SIPAC,228,0.804672,33,6.884416,"(0.675, 0.438)","(5.774, 3.75)"
228,SIPAC,229,0.491744,21,6.392672,"(0.459, 0.176)","(5.968, 2.291)"
229,SIPAC,230,0.402336,28,4.783328,"(0.355, 0.189)","(4.223, 2.246)"
230,SIPAC,231,0.0,143,3.7104320000000004,"(-0.0, 0.0)","(-2.963, 2.233)"
231,SIPAC,232,0.312928,203,5.319776,"(-0.288, -0.122)","(-4.897, -2.079)"
232,SIPAC,233,0.804672,250,6.7056,"(-0.275, -0.756)","(-2.293, -6.301)"
233,SIPAC,234,0.402336,318,4.783328,"(0.299, -0.269)","(3.555, -3.201)"
234,SIPAC,235,0.312928,337,4.515104,"(0.288, -0.122)","(4.156, -1.764)"
235,SIPAC,236,0.089408,8,8.314944,"(0.089, 0.012)","(8.234, 1.157)"
236,SIPAC,237,0.312928,274,6.079744,"(0.022, -0.312)","(0.424, -6.065)"
237,SIPAC,238,0.312928,279,4.783328,"(0.049, -0.309)","(0.748, -4.724)"
238,SIPAC,239,0.402336,106,4.515104,"(-0.111, 0.387)","(-1.245, 4.34)"
239,SIPAC,240,0.312928,152,5.588,"(-0.276, 0.147)","(-4.934, 2.623)"
240,SIPAC,241,0.983488,190,11.712448,"(-0.969, -0.171)","(-11.535, -2.034)"
241,SIPAC,242,1.385824,282,6.884416,"(0.288, -1.356)","(1.431, -6.734)"
242,SIPAC,243,0.491744,288,5.319776,"(0.152, -0.468)","(1.644, -5.059)"
243,SIPAC,244,0.178816,143,4.783328,"(-0.143, 0.108)","(-3.82, 2.879)"
244,SIPAC,245,0.089408,167,3.486912,"(-0.087, 0.02)","(-3.398, 0.784)"
245,SIPAC,246,0.402336,55,8.314944,"(0.231, 0.33)","(4.769, 6.811)"
246,SIPAC,247,0.089408,59,3.978656,"(0.046, 0.077)","(2.049, 3.41)"
247,SIPAC,248,0.312928,16,8.49376,"(0.301, 0.086)","(8.165, 2.341)"
248,SIPAC,249,0.402336,5,5.9009279999999995,"(0.401, 0.035)","(5.878, 0.514)"
249,SIPAC,250,0.581152,13,6.392672,"(0.566, 0.131)","(6.229, 1.438)"
250,SIPAC,251,0.581152,47,6.392672,"(0.396, 0.425)","(4.36, 4.675)"
251,SIPAC,252,0.089408,149,4.515104,"(-0.077, 0.046)","(-3.87, 2.325)"
252,SIPAC,253,0.402336,176,3.7104320000000004,"(-0.401, 0.028)","(-3.701, 0.259)"
253,SIPAC,254,1.296416,243,8.806688,"(-0.589, -1.155)","(-3.998, -7.847)"
254,SIPAC,255,1.385824,222,9.119615999999999,"(-1.03, -0.927)","(-6.777, -6.102)"
255,SIPAC,256,0.402336,290,6.392672,"(0.138, -0.378)","(2.186, -6.007)"
256,SIPAC,257,0.402336,28,4.783328,"(0.355, 0.189)","(4.223, 2.246)"
257,SIPAC,258,0.178816,111,5.096256,"(-0.064, 0.167)","(-1.826, 4.758)"
258,SIPAC,259,0.089408,146,3.7104320000000004,"(-0.074, 0.05)","(-3.076, 2.075)"
259,SIPAC,260,0.804672,163,5.9009279999999995,"(-0.77, 0.235)","(-5.643, 1.725)"
260,SIPAC,261,0.89408,165,6.884416,"(-0.864, 0.231)","(-6.65, 1.782)"
261,SIPAC,262,1.207008,232,9.61136,"(-0.743, -0.951)","(-5.917, -7.574)"
262,SIPAC,263,0.0,126,4.291583999999999,"(-0.0, 0.0)","(-2.523, 3.472)"
263,SIPAC,264,0.312928,240,7.689088,"(-0.156, -0.271)","(-3.845, -6.659)"
264,SIPAC,265,2.414016,330,9.61136,"(2.091, -1.207)","(8.324, -4.806)"
265,SIPAC,266,0.402336,88,5.319776,"(0.014, 0.402)","(0.186, 5.317)"
266,SIPAC,267,0.89408,203,7.197344,"(-0.823, -0.349)","(-6.625, -2.812)"
267,SIPAC,268,1.519936,275,10.684256,"(0.132, -1.514)","(0.931, -10.644)"
268,SIPAC,269,1.6987519999999998,281,11.488928,"(0.324, -1.668)","(2.192, -11.278)"
269,SIPAC,270,1.385824,300,9.61136,"(0.693, -1.2)","(4.806, -8.324)"
270,SIPAC,271,1.385824,2,8.49376,"(1.385, 0.048)","(8.489, 0.296)"
271,SIPAC,272,1.296416,42,7.5102720000000005,"(0.963, 0.867)","(5.581, 5.025)"
272,SIPAC,273,1.296416,31,7.5102720000000005,"(1.111, 0.668)","(6.438, 3.868)"
273,SIPAC,274,1.207008,0,7.689088,"(1.207, 0.0)","(7.689, 0.0)"
274,SIPAC,275,1.922272,14,8.49376,"(1.865, 0.465)","(8.241, 2.055)"
275,SIPAC,276,1.207008,36,7.689088,"(0.976, 0.709)","(6.221, 4.52)"
276,SIPAC,277,0.089408,18,4.291583999999999,"(0.085, 0.028)","(4.082, 1.326)"
277,SIPAC,278,0.0,0,0.0,"(0.0, 0.0)","(0.0, 0.0)"
278,SIPAC,279,0.312928,214,6.079744,"(-0.259, -0.175)","(-5.04, -3.4)"
279,SIPAC,280,1.6987519999999998,343,8.002016,"(1.625, -0.497)","(7.652, -2.34)"
280,SIPAC,281,0.581152,345,6.7056,"(0.561, -0.15)","(6.477, -1.736)"
281,SIPAC,282,0.581152,241,6.392672,"(-0.282, -0.508)","(-3.099, -5.591)"
282,SIPAC,283,0.402336,184,5.588,"(-0.401, -0.028)","(-5.574, -0.39)"
283,SIPAC,284,0.983488,153,6.7056,"(-0.876, 0.446)","(-5.975, 3.044)"
284,SIPAC,285,1.609344,185,9.119615999999999,"(-1.603, -0.14)","(-9.085, -0.795)"
285,SIPAC,286,1.922272,256,12.2936,"(-0.465, -1.865)","(-2.974, -11.928)"
286,SIPAC,287,1.609344,217,12.785344,"(-1.285, -0.969)","(-10.211, -7.694)"
